"adjacency","laplacian","adjacency_weighted","laplacian_weighted"
5.45721358373428,18.2340142028884,5.45721358373428,18.2340142028884
3.37546986206988,14.1541282650548,3.37546986206988,14.1541282650548
3.01287392207703,9.52899185850341,3.01287392207703,9.52899185850341
2.62370498497444,8.56852544058919,2.62370498497444,8.56852544058919
2.34652943042674,8.41691711351342,2.34652943042674,8.41691711351342
2.26107468320017,7.81179775806284,2.26107468320017,7.81179775806284
1.82359197828923,7.39477375712665,1.82359197828923,7.39477375712665
1.75669010737048,6.43812517102388,1.75669010737048,6.43812517102388
1.51188242862865,5.15603815926517,1.51188242862865,5.15603815926517
1.38782843372246,5.07761224921888,1.38782843372246,5.07761224921888
1.37908342426531,4.82045057358827,1.37908342426531,4.82045057358827
1.20872723918455,4.55700134271519,1.20872723918455,4.55700134271519
0.953821647629982,4.44757479767215,0.953821647629982,4.44757479767215
0.871961079308629,3.89630509593813,0.871961079308629,3.89630509593813
0.767358024118713,3.87145160249527,0.767358024118713,3.87145160249527
0,3.45913775804764,0,3.45913775804764
0,3.37761791252118,0,3.37761791252118
0,3.25675387297334,0,3.25675387297334
0,2.866844128424,0,2.866844128424
0,2.79208078552629,0,2.79208078552629
0,2.76155474016828,0,2.76155474016828
0,2.66125114566392,0,2.66125114566392
0,2.5775305159315,0,2.5775305159315
0,2.51652424799127,0,2.51652424799127
0,2.43136967729433,0,2.43136967729433
0,2.08949239203137,0,2.08949239203137
0,2.03960327286114,0,2.03960327286114
0,1.95515026771186,0,1.95515026771186
0,1.90323687585397,0,1.90323687585397
0,1.76691113491228,0,1.76691113491228
0,1.64484812893641,0,1.64484812893641
0,1.54482675996715,0,1.54482675996715
0,1.36570767252697,0,1.36570767252697
0,1.28503566421973,0,1.28503566421973
0,1.04654078378644,0,1.04654078378644
-0.767358024118712,1,-0.767358024118712,1
-0.871961079308626,1,-0.871961079308626,1
-0.953821647629983,0.999999999999999,-0.953821647629983,0.999999999999999
-1.20872723918455,0.9239797709052,-1.20872723918455,0.9239797709052
-1.37908342426532,0.874735488185208,-1.37908342426532,0.874735488185208
-1.38782843372246,0.818782638738036,-1.38782843372246,0.818782638738036
-1.51188242862866,0.815449701662544,-1.51188242862866,0.815449701662544
-1.75669010737048,0.757835864178544,-1.75669010737048,0.757835864178544
-1.82359197828923,0.7425905953493,-1.82359197828923,0.7425905953493
-2.26107468320017,0.653276870865676,-2.26107468320017,0.653276870865676
-2.34652943042674,0.501714462012224,-2.34652943042674,0.501714462012224
-2.62370498497444,0.487811350537694,-2.62370498497444,0.487811350537694
-3.01287392207703,0.398227391216397,-3.01287392207703,0.398227391216397
-3.37546986206988,0.309870741344472,-3.37546986206988,0.309870741344472
-5.45721358373428,0,-5.45721358373428,0
