"adjacency","laplacian","adjacency_weighted","laplacian_weighted"
6.83778497796326,34.0695533463122,401.85080691617,1023.04833631044
3.61559166765234,16.4144970959549,12.7080964100344,273.755009558008
2.78029944244924,12.7351119485499,3.96447825427252,164.847400289389
2.31836268686981,8.91746314406864,3.46375174691756,93.2181834309163
1.85043525006064,8.08240876021333,2.2188224663027,52.9149419909761
1.5688173958611,6.84953145671431,1.83450114131073,37.3230948755376
1.29407630109585,6.21881723057368,1.52532613385564,31.941193827692
1.28532040905782,5.41461288310981,1.20276598146359,29.0840304889179
1.0278824455694,5.06836204980042,0.996192570876079,24.0933584565578
0.83474746326978,4.6710651963812,0.959844617619287,18.0239351611061
0.782319267061682,3.92910686148446,0.752849314547844,15.6413622036435
0.562026977752167,3.42819720033126,0.317899029388937,14.6655321719438
0.342895435361823,3.20896437491245,0.257024392843329,13.7849102850231
0.237742715751765,2.91294171345235,0.0957304459865087,13.1710888057977
0,2.5578256539604,0,12.6955294798555
0,2.43374319772481,0,11.5755813570152
0,2.00000000000001,0,11.0334680488799
0,2,0,10.2426813129064
0,2,0,9.33715850510381
0,2,0,9.00000000000001
0,2,0,8.3829808377446
0,2,0,6.87881130540734
0,1.76225672969647,0,6.03607391701539
0,1.71888011341739,0,5.96266216040581
0,1.58023518807901,0,5.72692638782002
0,1.54838655345408,0,5.08312201745796
0,1.48248994432428,0,4.25550416106892
0,1.27194051348852,0,3.98254066338968
0,1.22222290297707,0,3.41048907735887
0,1,0,3.00000000000001
0,1,0,3
0,1,0,2.99143404122446
0,1,0,2.94814714881186
0,1,0,2.62277479126242
0,1,0,2.32660958846722
0,1,0,2
0,1,0,2
0,1,0,1.99999999999999
-0.237742715751765,1,-0.0957304459865649,1.99376548049191
-0.342895435361826,0.999999999999999,-0.257024392843325,1.9919607557764
-0.562026977752167,0.999999999999999,-0.317899029388948,1.95934975892717
-0.78231926706168,0.999999999999999,-0.752849314547828,1.94170379963761
-0.83474746326978,0.999999999999998,-0.959844617619333,1.89779444222942
-1.0278824455694,0.999999999999998,-0.996192570876012,1.76741146548292
-1.28532040905782,0.999999999999997,-1.20276598146355,1.08789624570854
-1.29407630109586,0.999999999999996,-1.52532613385565,0.999999999999999
-1.5688173958611,0.997429185185721,-1.83450114131075,0.999999999999999
-1.85043525006064,0.790941753063973,-2.21882246630266,0.999999999999998
-2.31836268686981,0.743736081426177,-3.46375174691761,0.989425036813103
-2.78029944244924,0.624484697462413,-3.96447825427255,0.97201497536637
-3.61559166765234,0.344794223880811,-12.7080964100344,0.393805382419012
-6.83778497796327,0,-401.85080691617,0
