"adjacency","laplacian","adjacency_weighted","laplacian_weighted"
6.74505888094408,17.9344716597833,25.1069627323162,62.4452617756724
2.90643471884735,14.5060092445868,6.85532142182813,43.9063518172551
2.75316059246726,12.2337533478357,3.65071609010801,32.8519374652197
2.39327461829103,11.6677606643467,2.89202364687615,30.6582647421269
2.17662509435947,10.7117338844272,2.71254208618395,28.7085255478008
1.97721073573624,10.5410890303939,2.17434648069942,22.0430764303536
1.79834138799132,10.2884300204305,1.89940552765422,17.8353582281184
1.66231206141208,9.50370887836235,1.38874447475252,15.017576945205
1.29989048440321,8.36556799919372,1.2005468345597,14.7030468972503
0.874887118782277,5.3997511466793,0.713449577355558,10.7374343475017
0.675855437541066,4.48027844035507,0.528985021732143,6.6447813429938
0.439164803364065,3.92024674189927,0.318267026471878,5.08638250111703
0,3.74583127974179,0,4.50115420101932
0,3.66068418034292,0,3.96595749441455
0,3.40168777756218,0,3.67526004900687
0,3.34815941003634,0,3.51352998306649
0,2.91263242831033,0,3.43054326223031
0,2.62265282033489,0,2.90584785389311
0,2.43104397703073,0,2.85434768936722
0,1.98768577459274,0,2.42354209874927
0,1.92047288743321,0,2.04463863569965
0,1.80008749009465,0,1.96567386554899
0,1.7661261226239,0,1.94089733547216
0,1.73361388948275,0,1.89632870727739
0,1.5186081536474,0,1.57846888168774
0,1.17923093517265,0,1.2478017987934
0,1.00000000000001,0,1.00000000000001
0,1,0,1
0,1,0,1
0,1,0,1
0,1,0,1
0,1,0,1
0,1,0,1
0,1,0,1
0,0.999999999999999,0,1
0,0.999999999999999,0,0.999999999999999
0,0.999999999999998,0,0.999999999999999
0,0.999999999999998,0,0.999999999999996
0,0.917610907160008,0,0.972728179059465
0,0.855910149548043,0,0.963941347651641
-0.439164803364065,0.729628259554887,-0.318267026471879,0.915402614315218
-0.675855437541067,0.679877573795618,-0.528985021732145,0.882853566187423
-0.874887118782278,0.64116846425368,-0.713449577355558,0.868156816763409
-1.29989048440321,0.594486460987632,-1.2005468345597,0.814927579181596
-1.66231206141208,0,-1.38874447475252,0
-1.79834138799132,0,-1.89940552765422,0
-1.97721073573624,0,-2.17434648069941,0
-2.17662509435947,0,-2.71254208618395,0
-2.39327461829103,0,-2.89202364687615,0
-2.75316059246727,0,-3.650716090108,0
-2.90643471884735,0,-6.85532142182813,0
-6.74505888094408,0,-25.1069627323162,0
