"adjacency","laplacian","adjacency_weighted","laplacian_weighted"
4.81688343258727,11.7531820867707,55.2184461774047,132.381815523057
3.32175825753276,10.3909001038711,43.0369382593725,118.818821682672
2.93035541851216,9.33010441970235,37.5302867219708,104.701822940448
2.7285234138601,8.52867342049442,31.5297602643641,100.591914623088
2.55098879552899,8.22811637474804,30.950672372322,99.1617398699355
2.31131661528844,8.04554682024323,29.5953035661954,95.2789203455979
2.05966050124074,7.47697030559145,25.5238593099712,90.9342083882212
1.98075280773128,7.0835121872035,25.1843278746674,89.1360575528415
1.84457917915815,6.4970974579743,22.5836884797331,82.4411757788626
1.66138165528027,6.17074682796791,21.0397239387911,73.010045980806
1.54740917709575,5.54024522135827,16.4210576994303,67.2937169118933
1.37059864650884,4.94461137678523,15.5121443359511,58.8200994936567
1.22715931392241,4.60609029686255,14.5670408976198,53.0632818872345
1.0819776098729,4.29196078564302,11.4564541326818,50.3301022761197
0.777270278598875,4.16987208849759,7.28926037109713,48.8875258275343
0,3.88783308444564,0,45.3399016885905
0,3.72291684584742,0,43.346961029828
0,3.64944090867021,0,42.3592114575956
0,3.46224065260777,0,38.9605693734045
0,3.44406619378619,0,38.0048027332903
0,3.26978079915248,0,35.9530876165402
0,3.10772074926202,0,34.5965442177318
0,2.98846754581186,0,33.762815171105
0,2.8375748272043,0,31.5569758056108
0,2.63246036259019,0,28.7050745595643
0,2.52246805590219,0,27.8860506805375
0,2.30982771059065,0,25.7123441120959
0,2.23461123538686,0,25.2482933411716
0,2.20993001004534,0,24.5656326431935
0,2.09257703649928,0,23.9381099091541
0,1.96456954195834,0,22.0511943741739
0,1.7131898413232,0,20.9267513712957
0,1.6417408594702,0,20.3477733063864
0,1.52311617821918,0,17.0455661004381
0,1.34420264275257,0,15.3145167756994
-0.777270278598874,1.2590536579577,-7.28926037109712,14.3984803783783
-1.0819776098729,1.03898634660064,-11.4564541326818,12.8781651285565
-1.22715931392241,0.999999999999999,-14.5670408976198,12.0118550049052
-1.37059864650885,0.942922112227346,-15.5121443359512,10.8672914383332
-1.54740917709575,0.799744535462916,-16.4210576994303,9.99999309468597
-1.66138165528027,0.760329490877326,-21.039723938791,8.71386886435177
-1.84457917915815,0.672980533736242,-22.5836884797331,7.60843006422391
-1.98075280773128,0.577286357071769,-25.1843278746674,6.65641432038285
-2.05966050124073,0.487632263654194,-25.5238593099712,5.51358447391731
-2.31131661528844,0.457576660524905,-29.5953035661954,4.87615498236813
-2.55098879552899,0.38712318664734,-30.950672372322,4.00233690051979
-2.72852341386009,0,-31.5297602643641,0
-2.93035541851215,0,-37.5302867219708,0
-3.32175825753276,0,-43.0369382593725,0
-4.81688343258727,0,-55.2184461774047,0
