"values","ind","MODEL"
14.1020269534547,"lpl_spect_rad","RND"
16.1205683718059,"lpl_spect_rad","RND"
15.6371973856002,"lpl_spect_rad","RND"
15.8423928014401,"lpl_spect_rad","RND"
14.5547952349671,"lpl_spect_rad","RND"
14.7521597733778,"lpl_spect_rad","RND"
15.4195994556947,"lpl_spect_rad","RND"
15.5166101354033,"lpl_spect_rad","RND"
14.5210218188452,"lpl_spect_rad","RND"
14.343465134521,"lpl_spect_rad","RND"
18.2655611642915,"lpl_spect_rad","RND"
14.8962802782306,"lpl_spect_rad","RND"
16.0719800832799,"lpl_spect_rad","RND"
15.3801901376504,"lpl_spect_rad","RND"
15.890270778657,"lpl_spect_rad","RND"
153.352819490002,"lpl_energy","RND"
149.78243706449,"lpl_energy","RND"
150.200105090322,"lpl_energy","RND"
151.862507669968,"lpl_energy","RND"
149.882402500945,"lpl_energy","RND"
148.666586360908,"lpl_energy","RND"
147.51643988687,"lpl_energy","RND"
155.854875947554,"lpl_energy","RND"
150.506667674555,"lpl_energy","RND"
147.643367744734,"lpl_energy","RND"
145.047744178879,"lpl_energy","RND"
149.215143115329,"lpl_energy","RND"
151.56935034476,"lpl_energy","RND"
149.058931943378,"lpl_energy","RND"
152.245263516645,"lpl_energy","RND"
150.126704203541,"lpl_energy","RND"
153.426024454235,"lpl_energy","RND"
147.491600082348,"lpl_energy","RND"
148.318547238027,"lpl_energy","RND"
149.72558781942,"lpl_energy","RND"
146.790135490685,"lpl_energy","RND"
148.449831734345,"lpl_energy","RND"
147.555959885071,"lpl_energy","RND"
150.675775157544,"lpl_energy","RND"
145.484057422145,"lpl_energy","RND"
147.599392525664,"lpl_energy","RND"
156.967235450688,"lpl_energy","RND"
152.521285657312,"lpl_energy","RND"
155.548323124108,"lpl_energy","RND"
147.044877576077,"lpl_energy","RND"
4.64857693318283e-17,"algebraic_connectivity","RND"
1.2579681313864e-15,"algebraic_connectivity","RND"
-4.83221070659572e-18,"algebraic_connectivity","RND"
-7.99011785518494e-16,"algebraic_connectivity","RND"
4.49046912466462e-16,"algebraic_connectivity","RND"
2.9770852080683e-15,"algebraic_connectivity","RND"
5.46790185575455e-15,"algebraic_connectivity","RND"
-2.34297963882905e-16,"algebraic_connectivity","RND"
1.31399050941353e-15,"algebraic_connectivity","RND"
0.677977234779512,"algebraic_connectivity","RND"
-7.07599945768792e-16,"algebraic_connectivity","RND"
-1.11053273938352e-16,"algebraic_connectivity","RND"
-6.32316640860258e-16,"algebraic_connectivity","RND"
-5.67944922665613e-16,"algebraic_connectivity","RND"
-7.77156111279535e-16,"algebraic_connectivity","RND"
0.526708667345737,"algebraic_connectivity","RND"
-2.75382317713658e-16,"algebraic_connectivity","RND"
1.01584264317514e-17,"algebraic_connectivity","RND"
2.28189405440386e-16,"algebraic_connectivity","RND"
9.31903832283158e-16,"algebraic_connectivity","RND"
-1.65588921381308e-16,"algebraic_connectivity","RND"
-5.41726968005529e-16,"algebraic_connectivity","RND"
3.24706005969111e-15,"algebraic_connectivity","RND"
6.08654349445812e-16,"algebraic_connectivity","RND"
-1.40675231889508e-16,"algebraic_connectivity","RND"
0.487610255873108,"algebraic_connectivity","RND"
-4.80652072602937e-16,"algebraic_connectivity","RND"
1.29914186447299e-15,"algebraic_connectivity","RND"
-5.51844420953013e-16,"algebraic_connectivity","RND"
5.55839108651195e-16,"algebraic_connectivity","RND"
5.38972974251414,"spect_rad","MGEN"
5.66605850537696,"spect_rad","MGEN"
5.7318645267263,"spect_rad","MGEN"
5.86333562001052,"spect_rad","MGEN"
5.55575851224738,"spect_rad","MGEN"
5.88707536814963,"spect_rad","MGEN"
5.87204491609719,"spect_rad","MGEN"
5.68326721352864,"spect_rad","MGEN"
5.97105821340952,"spect_rad","MGEN"
5.59246971455105,"spect_rad","MGEN"
5.73021065512373,"spect_rad","MGEN"
5.73281663712571,"spect_rad","MGEN"
5.82500118705794,"spect_rad","MGEN"
6.03749257043462,"spect_rad","MGEN"
6.03399393896384,"spect_rad","MGEN"
6.17578301991618,"spect_rad","MGEN"
5.69338506954651,"spect_rad","MGEN"
5.45576757877237,"spect_rad","MGEN"
5.94490790726829,"spect_rad","MGEN"
5.88487657611236,"spect_rad","MGEN"
5.55948750726344,"spect_rad","MGEN"
5.72610634177456,"spect_rad","MGEN"
5.91225084669405,"spect_rad","MGEN"
5.49985221052776,"spect_rad","MGEN"
5.33708215823152,"spect_rad","MGEN"
5.48447348486836,"spect_rad","MGEN"
6.28291954640236,"spect_rad","MGEN"
5.80426836242117,"spect_rad","MGEN"
5.65578581185362,"spect_rad","MGEN"
5.42272295337756,"spect_rad","MGEN"
57.0346332014182,"adj_energy","MGEN"
55.3080816501617,"adj_energy","MGEN"
56.042355770895,"adj_energy","MGEN"
59.8023840185361,"adj_energy","MGEN"
58.1632867425396,"adj_energy","MGEN"
56.6942731442683,"adj_energy","MGEN"
59.0097620808421,"adj_energy","MGEN"
59.8239040245063,"adj_energy","MGEN"
55.8650112583655,"adj_energy","MGEN"
58.1819820597509,"adj_energy","MGEN"
57.087064548938,"adj_energy","MGEN"
57.8760713903562,"adj_energy","MGEN"
55.910161126409,"adj_energy","MGEN"
60.1864582931168,"adj_energy","MGEN"
57.4823178524801,"adj_energy","MGEN"
56.195519399751,"adj_energy","MGEN"
57.5393660779544,"adj_energy","MGEN"
58.2261967057161,"adj_energy","MGEN"
58.2278277014778,"adj_energy","MGEN"
55.9651280894285,"adj_energy","MGEN"
57.4207379915391,"adj_energy","MGEN"
57.3854773315617,"adj_energy","MGEN"
57.8643669834773,"adj_energy","MGEN"
55.6521548779883,"adj_energy","MGEN"
58.5953550449639,"adj_energy","MGEN"
56.4919998128928,"adj_energy","MGEN"
56.6299086068761,"adj_energy","MGEN"
60.1663838926452,"adj_energy","MGEN"
59.273064921373,"adj_energy","MGEN"
57.6326238598144,"adj_energy","MGEN"
14.378612959091,"lpl_spect_rad","MGEN"
19.1815029664475,"lpl_spect_rad","MGEN"
17.4322934831275,"lpl_spect_rad","MGEN"
18.2340337157889,"lpl_spect_rad","MGEN"
14.9819246666979,"lpl_spect_rad","MGEN"
21.1525339390745,"lpl_spect_rad","MGEN"
21.1376886891403,"lpl_spect_rad","MGEN"
16.3303280927795,"lpl_spect_rad","MGEN"
17.3892092577485,"lpl_spect_rad","MGEN"
18.2271109119876,"lpl_spect_rad","MGEN"
16.4153489997434,"lpl_spect_rad","MGEN"
19.1754894193237,"lpl_spect_rad","MGEN"
17.4366050763394,"lpl_spect_rad","MGEN"
16.6666738944443,"lpl_spect_rad","MGEN"
18.3832628182951,"lpl_spect_rad","MGEN"
16.6446984090426,"lpl_spect_rad","MGEN"
16.3825898033554,"lpl_spect_rad","MGEN"
15.4231305237663,"lpl_spect_rad","MGEN"
17.4525858189809,"lpl_spect_rad","MGEN"
16.6257310513859,"lpl_spect_rad","MGEN"
15.006786566498,"lpl_spect_rad","MGEN"
15.5391197730248,"lpl_spect_rad","MGEN"
19.2188393888001,"lpl_spect_rad","MGEN"
15.2797833306525,"lpl_spect_rad","MGEN"
16.2220384387035,"lpl_spect_rad","MGEN"
18.1304043947124,"lpl_spect_rad","MGEN"
19.4084990101912,"lpl_spect_rad","MGEN"
15.896818621525,"lpl_spect_rad","MGEN"
16.3262246663446,"lpl_spect_rad","MGEN"
13.7395525209626,"lpl_spect_rad","MGEN"
149.637475687429,"lpl_energy","MGEN"
151.593277700196,"lpl_energy","MGEN"
147.784082184475,"lpl_energy","MGEN"
151.874382079434,"lpl_energy","MGEN"
145.500394445075,"lpl_energy","MGEN"
149.252244075854,"lpl_energy","MGEN"
147.910885058859,"lpl_energy","MGEN"
148.624913598618,"lpl_energy","MGEN"
153.516648597135,"lpl_energy","MGEN"
147.980538174483,"lpl_energy","MGEN"
147.687468368349,"lpl_energy","MGEN"
152.337545855002,"lpl_energy","MGEN"
153.76099697426,"lpl_energy","MGEN"
152.408206507559,"lpl_energy","MGEN"
156.012694472116,"lpl_energy","MGEN"
161.210103519037,"lpl_energy","MGEN"
150.820582526386,"lpl_energy","MGEN"
147.657058625653,"lpl_energy","MGEN"
150.381082524091,"lpl_energy","MGEN"
155.22776566778,"lpl_energy","MGEN"
148.755827180837,"lpl_energy","MGEN"
154.402453201775,"lpl_energy","MGEN"
154.588922926051,"lpl_energy","MGEN"
146.996334732479,"lpl_energy","MGEN"
148.521310996392,"lpl_energy","MGEN"
149.763965982798,"lpl_energy","MGEN"
152.833030787987,"lpl_energy","MGEN"
148.95131912339,"lpl_energy","MGEN"
146.970268770181,"lpl_energy","MGEN"
148.892515207173,"lpl_energy","MGEN"
0.552035448917009,"algebraic_connectivity","MGEN"
0.365877694259889,"algebraic_connectivity","MGEN"
0.448651930490053,"algebraic_connectivity","MGEN"
0.484188549187937,"algebraic_connectivity","MGEN"
0.29208500280001,"algebraic_connectivity","MGEN"
0.40006768201757,"algebraic_connectivity","MGEN"
0.376958065460405,"algebraic_connectivity","MGEN"
0.507832821212323,"algebraic_connectivity","MGEN"
0.298949832323146,"algebraic_connectivity","MGEN"
0.411386154849707,"algebraic_connectivity","MGEN"
0.298348989015455,"algebraic_connectivity","MGEN"
0.612501895480225,"algebraic_connectivity","MGEN"
0.49272586544727,"algebraic_connectivity","MGEN"
0.551543431732071,"algebraic_connectivity","MGEN"
0.436048136142555,"algebraic_connectivity","MGEN"
0.484262946709071,"algebraic_connectivity","MGEN"
5.507534533527e-16,"algebraic_connectivity","MGEN"
0.516530201526724,"algebraic_connectivity","MGEN"
0.533617639898338,"algebraic_connectivity","MGEN"
0.467924843627888,"algebraic_connectivity","MGEN"
0.461381230863688,"algebraic_connectivity","MGEN"
0.505325798743136,"algebraic_connectivity","MGEN"
0.521243897935047,"algebraic_connectivity","MGEN"
0.213315498438537,"algebraic_connectivity","MGEN"
0.612515065134758,"algebraic_connectivity","MGEN"
0.369357049291856,"algebraic_connectivity","MGEN"
0.269104906087903,"algebraic_connectivity","MGEN"
0.305571325305801,"algebraic_connectivity","MGEN"
0.531939030836164,"algebraic_connectivity","MGEN"
0.261361615643083,"algebraic_connectivity","MGEN"
6.58374719939634,"spect_rad","SHUFFLE"
6.63871989530372,"spect_rad","SHUFFLE"
6.75579409303841,"spect_rad","SHUFFLE"
6.73658378744726,"spect_rad","SHUFFLE"
6.6491271920589,"spect_rad","SHUFFLE"
6.73614764139597,"spect_rad","SHUFFLE"
6.57519984225576,"spect_rad","SHUFFLE"
6.73628053274418,"spect_rad","SHUFFLE"
6.55574634204824,"spect_rad","SHUFFLE"
6.56405922634172,"spect_rad","SHUFFLE"
6.72111785140087,"spect_rad","SHUFFLE"
6.68107978142636,"spect_rad","SHUFFLE"
6.6565054207,"spect_rad","SHUFFLE"
6.77637288611217,"spect_rad","SHUFFLE"
6.6306121125375,"spect_rad","SHUFFLE"
6.64071065749383,"spect_rad","SHUFFLE"
6.80235555677823,"spect_rad","SHUFFLE"
6.71550589501588,"spect_rad","SHUFFLE"
6.69994624001823,"spect_rad","SHUFFLE"
6.55505191548131,"spect_rad","SHUFFLE"
6.57729764991773,"spect_rad","SHUFFLE"
6.68186652784863,"spect_rad","SHUFFLE"
6.67815689262366,"spect_rad","SHUFFLE"
6.76102253312744,"spect_rad","SHUFFLE"
6.78691901124353,"spect_rad","SHUFFLE"
6.64186848326428,"spect_rad","SHUFFLE"
6.63143168566194,"spect_rad","SHUFFLE"
6.5908219914939,"spect_rad","SHUFFLE"
6.57577195238079,"spect_rad","SHUFFLE"
6.6771705493989,"spect_rad","SHUFFLE"
60.5695970887872,"adj_energy","SHUFFLE"
60.3703147972891,"adj_energy","SHUFFLE"
60.3876564551435,"adj_energy","SHUFFLE"
59.9782900163238,"adj_energy","SHUFFLE"
60.6217734927827,"adj_energy","SHUFFLE"
60.5964720017447,"adj_energy","SHUFFLE"
60.6533213108671,"adj_energy","SHUFFLE"
60.6853363424722,"adj_energy","SHUFFLE"
60.3413131400899,"adj_energy","SHUFFLE"
60.5111909996884,"adj_energy","SHUFFLE"
60.9279064307471,"adj_energy","SHUFFLE"
60.8809585703805,"adj_energy","SHUFFLE"
60.4126153732919,"adj_energy","SHUFFLE"
60.439750831636,"adj_energy","SHUFFLE"
60.5052383097247,"adj_energy","SHUFFLE"
60.3217741326849,"adj_energy","SHUFFLE"
60.6176252018684,"adj_energy","SHUFFLE"
60.0500365321308,"adj_energy","SHUFFLE"
60.5162435378967,"adj_energy","SHUFFLE"
60.5634347018487,"adj_energy","SHUFFLE"
60.7544774791041,"adj_energy","SHUFFLE"
60.8664623742522,"adj_energy","SHUFFLE"
60.3837393193687,"adj_energy","SHUFFLE"
60.054933771037,"adj_energy","SHUFFLE"
60.702251951849,"adj_energy","SHUFFLE"
60.460355230853,"adj_energy","SHUFFLE"
60.3185259267377,"adj_energy","SHUFFLE"
60.2346614620192,"adj_energy","SHUFFLE"
60.5349850791399,"adj_energy","SHUFFLE"
60.4586123927185,"adj_energy","SHUFFLE"
19.3464307553221,"lpl_spect_rad","SHUFFLE"
19.3863747995706,"lpl_spect_rad","SHUFFLE"
19.504576565473,"lpl_spect_rad","SHUFFLE"
19.3856554311446,"lpl_spect_rad","SHUFFLE"
19.3797677534674,"lpl_spect_rad","SHUFFLE"
19.4471866723564,"lpl_spect_rad","SHUFFLE"
19.3718779629948,"lpl_spect_rad","SHUFFLE"
19.3981133061205,"lpl_spect_rad","SHUFFLE"
19.3630760130351,"lpl_spect_rad","SHUFFLE"
19.3159063944844,"lpl_spect_rad","SHUFFLE"
19.4415234497342,"lpl_spect_rad","SHUFFLE"
19.3904260330066,"lpl_spect_rad","SHUFFLE"
19.4219431648976,"lpl_spect_rad","SHUFFLE"
19.4907414356656,"lpl_spect_rad","SHUFFLE"
19.4046945327849,"lpl_spect_rad","SHUFFLE"
19.3491568237491,"lpl_spect_rad","SHUFFLE"
19.4672252325918,"lpl_spect_rad","SHUFFLE"
19.401856577344,"lpl_spect_rad","SHUFFLE"
19.4261611513307,"lpl_spect_rad","SHUFFLE"
19.3477770225646,"lpl_spect_rad","SHUFFLE"
19.3532701931016,"lpl_spect_rad","SHUFFLE"
19.3995538993638,"lpl_spect_rad","SHUFFLE"
19.3671168943413,"lpl_spect_rad","SHUFFLE"
19.4790734440619,"lpl_spect_rad","SHUFFLE"
19.4579367609685,"lpl_spect_rad","SHUFFLE"
19.3733150370573,"lpl_spect_rad","SHUFFLE"
19.3672765746138,"lpl_spect_rad","SHUFFLE"
19.3634049394209,"lpl_spect_rad","SHUFFLE"
19.356557560806,"lpl_spect_rad","SHUFFLE"
19.4001372493499,"lpl_spect_rad","SHUFFLE"
160.25617140479,"lpl_energy","SHUFFLE"
160.717330547742,"lpl_energy","SHUFFLE"
160.081657849627,"lpl_energy","SHUFFLE"
159.929483645653,"lpl_energy","SHUFFLE"
160.036861495226,"lpl_energy","SHUFFLE"
159.93047654456,"lpl_energy","SHUFFLE"
160.5754366325,"lpl_energy","SHUFFLE"
160.167598335199,"lpl_energy","SHUFFLE"
160.329982702577,"lpl_energy","SHUFFLE"
160.642818827787,"lpl_energy","SHUFFLE"
160.422471258753,"lpl_energy","SHUFFLE"
159.637681064024,"lpl_energy","SHUFFLE"
160.35957721046,"lpl_energy","SHUFFLE"
159.037524465705,"lpl_energy","SHUFFLE"
160.622409032464,"lpl_energy","SHUFFLE"
160.623619348828,"lpl_energy","SHUFFLE"
159.471077199949,"lpl_energy","SHUFFLE"
160.370324627018,"lpl_energy","SHUFFLE"
160.372764700394,"lpl_energy","SHUFFLE"
160.195491622155,"lpl_energy","SHUFFLE"
160.454079859561,"lpl_energy","SHUFFLE"
160.584326753191,"lpl_energy","SHUFFLE"
160.041801417591,"lpl_energy","SHUFFLE"
160.425554518549,"lpl_energy","SHUFFLE"
159.203071473497,"lpl_energy","SHUFFLE"
160.43502977733,"lpl_energy","SHUFFLE"
160.399182433585,"lpl_energy","SHUFFLE"
160.252250078725,"lpl_energy","SHUFFLE"
160.324643877235,"lpl_energy","SHUFFLE"
160.310168203777,"lpl_energy","SHUFFLE"
0.65799127538038,"algebraic_connectivity","SHUFFLE"
0.499038109070587,"algebraic_connectivity","SHUFFLE"
0.655437470865053,"algebraic_connectivity","SHUFFLE"
0.628404019218682,"algebraic_connectivity","SHUFFLE"
0.580545395824949,"algebraic_connectivity","SHUFFLE"
0.606219568439507,"algebraic_connectivity","SHUFFLE"
0.661224354277144,"algebraic_connectivity","SHUFFLE"
0.61701664174674,"algebraic_connectivity","SHUFFLE"
0.687885715360779,"algebraic_connectivity","SHUFFLE"
0.659556191987745,"algebraic_connectivity","SHUFFLE"
0.505073833128836,"algebraic_connectivity","SHUFFLE"
0.306786266408513,"algebraic_connectivity","SHUFFLE"
0.742295904149629,"algebraic_connectivity","SHUFFLE"
0.579281417918388,"algebraic_connectivity","SHUFFLE"
0.734975135083272,"algebraic_connectivity","SHUFFLE"
0.691617128640056,"algebraic_connectivity","SHUFFLE"
0.575480147605537,"algebraic_connectivity","SHUFFLE"
0.588050346061659,"algebraic_connectivity","SHUFFLE"
0.643864424439942,"algebraic_connectivity","SHUFFLE"
0.73881408766748,"algebraic_connectivity","SHUFFLE"
0.614396777939704,"algebraic_connectivity","SHUFFLE"
0.325802074529982,"algebraic_connectivity","SHUFFLE"
0.638836789889043,"algebraic_connectivity","SHUFFLE"
0.325139021974021,"algebraic_connectivity","SHUFFLE"
0.307159069403271,"algebraic_connectivity","SHUFFLE"
0.635624813402221,"algebraic_connectivity","SHUFFLE"
0.731392134916508,"algebraic_connectivity","SHUFFLE"
0.338750819263577,"algebraic_connectivity","SHUFFLE"
0.650538327507068,"algebraic_connectivity","SHUFFLE"
0.654794316027246,"algebraic_connectivity","SHUFFLE"
6.51458982073479,"spect_rad","VAZ"
6.64150153677494,"spect_rad","VAZ"
6.45078816515654,"spect_rad","VAZ"
6.25743069116214,"spect_rad","VAZ"
6.5434291137319,"spect_rad","VAZ"
6.4541760142482,"spect_rad","VAZ"
6.32411875141443,"spect_rad","VAZ"
6.43537127663735,"spect_rad","VAZ"
6.26021762848023,"spect_rad","VAZ"
6.51923767890757,"spect_rad","VAZ"
6.47009838447432,"spect_rad","VAZ"
6.48299984844085,"spect_rad","VAZ"
6.27926378237271,"spect_rad","VAZ"
6.5412383481671,"spect_rad","VAZ"
6.57586233752669,"spect_rad","VAZ"
6.52686419051826,"spect_rad","VAZ"
6.51560855443065,"spect_rad","VAZ"
6.24786150351667,"spect_rad","VAZ"
6.38815419683122,"spect_rad","VAZ"
6.73944824335531,"spect_rad","VAZ"
6.35245228512546,"spect_rad","VAZ"
6.7243394876466,"spect_rad","VAZ"
6.45591095493184,"spect_rad","VAZ"
6.2152498575365,"spect_rad","VAZ"
6.42637538930696,"spect_rad","VAZ"
6.80383102510329,"spect_rad","VAZ"
6.43816464068481,"spect_rad","VAZ"
6.82345089920557,"spect_rad","VAZ"
6.10147734979119,"spect_rad","VAZ"
6.65684566837206,"spect_rad","VAZ"
61.2117580356838,"adj_energy","VAZ"
60.3907835398093,"adj_energy","VAZ"
61.4312027802982,"adj_energy","VAZ"
61.6163212574683,"adj_energy","VAZ"
60.9435416358094,"adj_energy","VAZ"
61.8874832467346,"adj_energy","VAZ"
61.6031851559353,"adj_energy","VAZ"
61.4239720787341,"adj_energy","VAZ"
62.2844126753789,"adj_energy","VAZ"
60.8661363234628,"adj_energy","VAZ"
61.5115923548875,"adj_energy","VAZ"
61.3776315188486,"adj_energy","VAZ"
61.2605047781315,"adj_energy","VAZ"
59.9274987575659,"adj_energy","VAZ"
60.9922540485916,"adj_energy","VAZ"
61.546075802694,"adj_energy","VAZ"
61.2471165228315,"adj_energy","VAZ"
61.302335352755,"adj_energy","VAZ"
61.6882411532864,"adj_energy","VAZ"
60.4433847044132,"adj_energy","VAZ"
61.1871482068461,"adj_energy","VAZ"
60.2886767469582,"adj_energy","VAZ"
61.7787112315694,"adj_energy","VAZ"
62.5453157314036,"adj_energy","VAZ"
60.6781030340379,"adj_energy","VAZ"
59.6994924500336,"adj_energy","VAZ"
61.6285693062835,"adj_energy","VAZ"
61.0452540129411,"adj_energy","VAZ"
61.4902127095135,"adj_energy","VAZ"
60.7236655541055,"adj_energy","VAZ"
20.2261203723366,"lpl_spect_rad","VAZ"
20.2567845130301,"lpl_spect_rad","VAZ"
18.5227607398206,"lpl_spect_rad","VAZ"
17.4764056597852,"lpl_spect_rad","VAZ"
17.1011036631137,"lpl_spect_rad","VAZ"
15.8287273929583,"lpl_spect_rad","VAZ"
19.3161565651349,"lpl_spect_rad","VAZ"
18.6004230002598,"lpl_spect_rad","VAZ"
16.0583646124515,"lpl_spect_rad","VAZ"
18.4702214038461,"lpl_spect_rad","VAZ"
19.3523114206369,"lpl_spect_rad","VAZ"
19.3326486607498,"lpl_spect_rad","VAZ"
20.25534254855,"lpl_spect_rad","VAZ"
20.2791348035602,"lpl_spect_rad","VAZ"
21.2904445575039,"lpl_spect_rad","VAZ"
19.4703918652334,"lpl_spect_rad","VAZ"
16.8698084494713,"lpl_spect_rad","VAZ"
16.9781140531669,"lpl_spect_rad","VAZ"
20.2624708071813,"lpl_spect_rad","VAZ"
20.8563088442058,"lpl_spect_rad","VAZ"
19.3376754305594,"lpl_spect_rad","VAZ"
20.3252902721675,"lpl_spect_rad","VAZ"
19.391848011285,"lpl_spect_rad","VAZ"
16.7383449464188,"lpl_spect_rad","VAZ"
18.3841841356352,"lpl_spect_rad","VAZ"
21.285110376333,"lpl_spect_rad","VAZ"
19.3005008104985,"lpl_spect_rad","VAZ"
20.3773395618562,"lpl_spect_rad","VAZ"
18.2634243808137,"lpl_spect_rad","VAZ"
23.1915454101264,"lpl_spect_rad","VAZ"
151.875210672661,"lpl_energy","VAZ"
160.272572711268,"lpl_energy","VAZ"
154.242302501129,"lpl_energy","VAZ"
154.169648245613,"lpl_energy","VAZ"
162.691622148209,"lpl_energy","VAZ"
159.500420517197,"lpl_energy","VAZ"
150.637566611934,"lpl_energy","VAZ"
152.038730756193,"lpl_energy","VAZ"
155.781398739013,"lpl_energy","VAZ"
154.58328591803,"lpl_energy","VAZ"
151.179188318504,"lpl_energy","VAZ"
155.638928184298,"lpl_energy","VAZ"
155.258326657394,"lpl_energy","VAZ"
156.555979019203,"lpl_energy","VAZ"
151.627769307059,"lpl_energy","VAZ"
151.778648307762,"lpl_energy","VAZ"
158.78394260192,"lpl_energy","VAZ"
151.802955059567,"lpl_energy","VAZ"
151.982923650198,"lpl_energy","VAZ"
157.586836951749,"lpl_energy","VAZ"
148.972613601513,"lpl_energy","VAZ"
159.693669509484,"lpl_energy","VAZ"
157.071334112381,"lpl_energy","VAZ"
153.942257132657,"lpl_energy","VAZ"
154.380758272348,"lpl_energy","VAZ"
163.275384905507,"lpl_energy","VAZ"
155.854608514067,"lpl_energy","VAZ"
162.242024827501,"lpl_energy","VAZ"
150.025798824197,"lpl_energy","VAZ"
157.973982644543,"lpl_energy","VAZ"
0.390696606487392,"algebraic_connectivity","VAZ"
0.608458907664799,"algebraic_connectivity","VAZ"
0.340016938645662,"algebraic_connectivity","VAZ"
0.680651208899291,"algebraic_connectivity","VAZ"
0.674274786993392,"algebraic_connectivity","VAZ"
0.429300267390814,"algebraic_connectivity","VAZ"
0.622424129655038,"algebraic_connectivity","VAZ"
0.662356213066997,"algebraic_connectivity","VAZ"
0.61630322447957,"algebraic_connectivity","VAZ"
0.586125988588431,"algebraic_connectivity","VAZ"
0.461727782565959,"algebraic_connectivity","VAZ"
0.567966368647943,"algebraic_connectivity","VAZ"
0.783903306886769,"algebraic_connectivity","VAZ"
0.597654879177945,"algebraic_connectivity","VAZ"
0.651906308804514,"algebraic_connectivity","VAZ"
0.574562279061772,"algebraic_connectivity","VAZ"
0.6912509881283,"algebraic_connectivity","VAZ"
0.647725193649084,"algebraic_connectivity","VAZ"
0.716056659526312,"algebraic_connectivity","VAZ"
0.624330849600363,"algebraic_connectivity","VAZ"
0.576435355798499,"algebraic_connectivity","VAZ"
0.400429958578923,"algebraic_connectivity","VAZ"
0.382283042274092,"algebraic_connectivity","VAZ"
0.640162112365334,"algebraic_connectivity","VAZ"
