"values","ind","MODEL"
5.45984188896524e-17,"algebraic_connectivity","RND"
9.09452923088193e-16,"algebraic_connectivity","RND"
-9.9816011492979e-16,"algebraic_connectivity","RND"
2.55911481599603e-17,"algebraic_connectivity","RND"
8.99188511005273e-17,"algebraic_connectivity","RND"
4.83464627744592,"spect_rad_weighted","RND"
4.9952886769681,"spect_rad_weighted","RND"
4.34476076235643,"spect_rad_weighted","RND"
4.74696441511015,"spect_rad_weighted","RND"
4.71677758110288,"spect_rad_weighted","RND"
4.85776488081568,"spect_rad_weighted","RND"
4.5060118782835,"spect_rad_weighted","RND"
4.50383471351257,"spect_rad_weighted","RND"
4.45355789186146,"spect_rad_weighted","RND"
4.45206762201313,"spect_rad_weighted","RND"
4.16348094137576,"spect_rad_weighted","RND"
4.39728668347502,"spect_rad_weighted","RND"
4.35760525928659,"spect_rad_weighted","RND"
4.84347558717432,"spect_rad_weighted","RND"
4.49646196249629,"spect_rad_weighted","RND"
4.70533210323401,"spect_rad_weighted","RND"
4.44718843986619,"spect_rad_weighted","RND"
4.82079079201151,"spect_rad_weighted","RND"
4.88851463934876,"spect_rad_weighted","RND"
4.53846104144097,"spect_rad_weighted","RND"
4.61935424002111,"spect_rad_weighted","RND"
4.36093759721978,"spect_rad_weighted","RND"
4.85686954076421,"spect_rad_weighted","RND"
4.4837096670354,"spect_rad_weighted","RND"
4.64410487940482,"spect_rad_weighted","RND"
4.6882631645416,"spect_rad_weighted","RND"
4.43418724614693,"spect_rad_weighted","RND"
4.5942255011725,"spect_rad_weighted","RND"
4.42858836814853,"spect_rad_weighted","RND"
4.81901317294891,"spect_rad_weighted","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
168,"adj_weighted_energy","RND"
11.3500456181357,"lpl_spect_rad_weighted","RND"
11.8909936216148,"lpl_spect_rad_weighted","RND"
9.77570726451401,"lpl_spect_rad_weighted","RND"
12.4398559205052,"lpl_spect_rad_weighted","RND"
11.8459499835258,"lpl_spect_rad_weighted","RND"
11.7837335964526,"lpl_spect_rad_weighted","RND"
10.7188731436814,"lpl_spect_rad_weighted","RND"
10.4105200808425,"lpl_spect_rad_weighted","RND"
10.7463831539708,"lpl_spect_rad_weighted","RND"
11.3120042388244,"lpl_spect_rad_weighted","RND"
9.61594796884514,"lpl_spect_rad_weighted","RND"
11.3306475508799,"lpl_spect_rad_weighted","RND"
10.5456719985141,"lpl_spect_rad_weighted","RND"
11.3915247027927,"lpl_spect_rad_weighted","RND"
10.7395724479078,"lpl_spect_rad_weighted","RND"
11.6472690076506,"lpl_spect_rad_weighted","RND"
10.5399850089748,"lpl_spect_rad_weighted","RND"
13.3028090093239,"lpl_spect_rad_weighted","RND"
12.0590986137849,"lpl_spect_rad_weighted","RND"
10.7355124266517,"lpl_spect_rad_weighted","RND"
13.3417550371318,"lpl_spect_rad_weighted","RND"
10.5316816483944,"lpl_spect_rad_weighted","RND"
11.8332664439637,"lpl_spect_rad_weighted","RND"
10.8614193196091,"lpl_spect_rad_weighted","RND"
11.6753958898364,"lpl_spect_rad_weighted","RND"
11.686795342211,"lpl_spect_rad_weighted","RND"
10.143367979371,"lpl_spect_rad_weighted","RND"
10.8539307901473,"lpl_spect_rad_weighted","RND"
10.160072458802,"lpl_spect_rad_weighted","RND"
11.5747038925427,"lpl_spect_rad_weighted","RND"
1014,"lpl_weighted_energy","RND"
1028,"lpl_weighted_energy","RND"
916,"lpl_weighted_energy","RND"
1002,"lpl_weighted_energy","RND"
962,"lpl_weighted_energy","RND"
988,"lpl_weighted_energy","RND"
972,"lpl_weighted_energy","RND"
940.000000000001,"lpl_weighted_energy","RND"
962,"lpl_weighted_energy","RND"
968,"lpl_weighted_energy","RND"
924,"lpl_weighted_energy","RND"
956.000000000001,"lpl_weighted_energy","RND"
944,"lpl_weighted_energy","RND"
988.000000000001,"lpl_weighted_energy","RND"
940,"lpl_weighted_energy","RND"
974,"lpl_weighted_energy","RND"
942,"lpl_weighted_energy","RND"
1022,"lpl_weighted_energy","RND"
1008,"lpl_weighted_energy","RND"
968,"lpl_weighted_energy","RND"
986,"lpl_weighted_energy","RND"
947.999999999999,"lpl_weighted_energy","RND"
1002,"lpl_weighted_energy","RND"
950.000000000001,"lpl_weighted_energy","RND"
966,"lpl_weighted_energy","RND"
990.000000000001,"lpl_weighted_energy","RND"
936,"lpl_weighted_energy","RND"
956,"lpl_weighted_energy","RND"
962,"lpl_weighted_energy","RND"
1030,"lpl_weighted_energy","RND"
8.10320706971958,"spect_rad","MGEN"
8.21773419016758,"spect_rad","MGEN"
7.84639935462178,"spect_rad","MGEN"
8.1380641602074,"spect_rad","MGEN"
7.5181323627637,"spect_rad","MGEN"
7.71693739265093,"spect_rad","MGEN"
8.18263887346737,"spect_rad","MGEN"
8.05516858514537,"spect_rad","MGEN"
8.0049145862262,"spect_rad","MGEN"
8.00408613580204,"spect_rad","MGEN"
7.45949005078294,"spect_rad","MGEN"
8.01034257398488,"spect_rad","MGEN"
7.38802507689889,"spect_rad","MGEN"
7.87343837221971,"spect_rad","MGEN"
7.79845134409338,"spect_rad","MGEN"
7.82552962463936,"spect_rad","MGEN"
8.25747620831272,"spect_rad","MGEN"
8.08522445781674,"spect_rad","MGEN"
8.19683744652053,"spect_rad","MGEN"
7.85845320457222,"spect_rad","MGEN"
8.17729130494828,"spect_rad","MGEN"
8.10081111447164,"spect_rad","MGEN"
7.69821705484424,"spect_rad","MGEN"
8.06314433366703,"spect_rad","MGEN"
8.08484049329859,"spect_rad","MGEN"
7.65175136659301,"spect_rad","MGEN"
7.71423929781358,"spect_rad","MGEN"
7.69836175352123,"spect_rad","MGEN"
7.95922378068336,"spect_rad","MGEN"
7.78658980495862,"spect_rad","MGEN"
59.7188998645831,"adj_energy","MGEN"
59.3197850741975,"adj_energy","MGEN"
61.6470360265846,"adj_energy","MGEN"
59.4533356192328,"adj_energy","MGEN"
55.666433880087,"adj_energy","MGEN"
56.5478426442994,"adj_energy","MGEN"
61.7055280800723,"adj_energy","MGEN"
59.897813974282,"adj_energy","MGEN"
61.8914361856386,"adj_energy","MGEN"
55.1068963062649,"adj_energy","MGEN"
55.2265949345586,"adj_energy","MGEN"
58.3321027101714,"adj_energy","MGEN"
51.5447245703533,"adj_energy","MGEN"
59.1065067665788,"adj_energy","MGEN"
56.6334722918248,"adj_energy","MGEN"
55.953629767905,"adj_energy","MGEN"
58.7375575487033,"adj_energy","MGEN"
57.596872147049,"adj_energy","MGEN"
63.2479836025599,"adj_energy","MGEN"
56.4712180965823,"adj_energy","MGEN"
60.5519567792929,"adj_energy","MGEN"
62.0840668406512,"adj_energy","MGEN"
58.5183476296172,"adj_energy","MGEN"
61.5558553205917,"adj_energy","MGEN"
55.5965332155756,"adj_energy","MGEN"
55.0609714039428,"adj_energy","MGEN"
57.0169183311729,"adj_energy","MGEN"
59.8073672605878,"adj_energy","MGEN"
59.4628784465687,"adj_energy","MGEN"
59.0831926173241,"adj_energy","MGEN"
35.1287467040446,"lpl_spect_rad","MGEN"
33.21868659107,"lpl_spect_rad","MGEN"
33.1523588066144,"lpl_spect_rad","MGEN"
36.1184583745579,"lpl_spect_rad","MGEN"
33.1253873364877,"lpl_spect_rad","MGEN"
35.1088324552091,"lpl_spect_rad","MGEN"
35.1588791935092,"lpl_spect_rad","MGEN"
35.140299053252,"lpl_spect_rad","MGEN"
36.1146204242572,"lpl_spect_rad","MGEN"
36.1190665895212,"lpl_spect_rad","MGEN"
34.1013792636631,"lpl_spect_rad","MGEN"
34.141603434648,"lpl_spect_rad","MGEN"
35.0914917214969,"lpl_spect_rad","MGEN"
34.1336737762075,"lpl_spect_rad","MGEN"
35.1184833996879,"lpl_spect_rad","MGEN"
36.1011377411446,"lpl_spect_rad","MGEN"
35.1505691067017,"lpl_spect_rad","MGEN"
34.1743567112298,"lpl_spect_rad","MGEN"
33.1855633700241,"lpl_spect_rad","MGEN"
34.1224702015136,"lpl_spect_rad","MGEN"
35.1595881618573,"lpl_spect_rad","MGEN"
32.2103806568203,"lpl_spect_rad","MGEN"
34.1212085828509,"lpl_spect_rad","MGEN"
34.1674896894916,"lpl_spect_rad","MGEN"
34.1471550915087,"lpl_spect_rad","MGEN"
33.1323291210869,"lpl_spect_rad","MGEN"
35.1137968831215,"lpl_spect_rad","MGEN"
34.1276745072483,"lpl_spect_rad","MGEN"
36.114655461661,"lpl_spect_rad","MGEN"
34.1220032875529,"lpl_spect_rad","MGEN"
162.283447475595,"lpl_energy","MGEN"
163.36926591157,"lpl_energy","MGEN"
154.501947995552,"lpl_energy","MGEN"
163.979438298411,"lpl_energy","MGEN"
154.430987322702,"lpl_energy","MGEN"
157.507818670953,"lpl_energy","MGEN"
157.453722330047,"lpl_energy","MGEN"
155.695822953651,"lpl_energy","MGEN"
159.235439130523,"lpl_energy","MGEN"
162.465710897174,"lpl_energy","MGEN"
157.937895750058,"lpl_energy","MGEN"
163.343022842598,"lpl_energy","MGEN"
152.139192881854,"lpl_energy","MGEN"
157.763722113436,"lpl_energy","MGEN"
156.586488548965,"lpl_energy","MGEN"
160.593688066034,"lpl_energy","MGEN"
164.9141989845,"lpl_energy","MGEN"
158.109322037114,"lpl_energy","MGEN"
161.753114371278,"lpl_energy","MGEN"
161.098189271105,"lpl_energy","MGEN"
161.552347580376,"lpl_energy","MGEN"
160.609326812719,"lpl_energy","MGEN"
157.49869607011,"lpl_energy","MGEN"
156.437367957465,"lpl_energy","MGEN"
167.679909725663,"lpl_energy","MGEN"
155.858862863184,"lpl_energy","MGEN"
152.417065329055,"lpl_energy","MGEN"
146.653348901396,"lpl_energy","MGEN"
156.401964188981,"lpl_energy","MGEN"
154.008039678889,"lpl_energy","MGEN"
0.681258407048701,"algebraic_connectivity","MGEN"
0.709762999079386,"algebraic_connectivity","MGEN"
-5.28147092494113e-16,"algebraic_connectivity","MGEN"
0.816384708032639,"algebraic_connectivity","MGEN"
0.739512414205522,"algebraic_connectivity","MGEN"
0.719380254473123,"algebraic_connectivity","MGEN"
0.685153770844925,"algebraic_connectivity","MGEN"
0.825573489521201,"algebraic_connectivity","MGEN"
0.820788266569408,"algebraic_connectivity","MGEN"
0.749784895549314,"algebraic_connectivity","MGEN"
0.624595148658617,"algebraic_connectivity","MGEN"
0.736800140578537,"algebraic_connectivity","MGEN"
0.652355019981852,"algebraic_connectivity","MGEN"
0.816018575914004,"algebraic_connectivity","MGEN"
0.799504810546476,"algebraic_connectivity","MGEN"
0.687588172031924,"algebraic_connectivity","MGEN"
0.864093966491191,"algebraic_connectivity","MGEN"
0.70114288862692,"algebraic_connectivity","MGEN"
0.651850303917353,"algebraic_connectivity","MGEN"
0.689399967981618,"algebraic_connectivity","MGEN"
0.848498442354443,"algebraic_connectivity","MGEN"
0.726596037506567,"algebraic_connectivity","MGEN"
0.760330064761165,"algebraic_connectivity","MGEN"
0.37154562200431,"algebraic_connectivity","MGEN"
0.665956293109017,"algebraic_connectivity","MGEN"
0.568762131604821,"algebraic_connectivity","MGEN"
0.367302386635245,"algebraic_connectivity","MGEN"
0.522421971098342,"algebraic_connectivity","MGEN"
0.777993485967945,"algebraic_connectivity","MGEN"
0.789033136434751,"algebraic_connectivity","MGEN"
388.755543165436,"spect_rad_weighted","MGEN"
400.93770895892,"spect_rad_weighted","MGEN"
406.567106391366,"spect_rad_weighted","MGEN"
400.086534419355,"spect_rad_weighted","MGEN"
418.026490673156,"spect_rad_weighted","MGEN"
386.164807605367,"spect_rad_weighted","MGEN"
399.584299239644,"spect_rad_weighted","MGEN"
393.509278632028,"spect_rad_weighted","MGEN"
401.50011663461,"spect_rad_weighted","MGEN"
420.515611425585,"spect_rad_weighted","MGEN"
396.949116967614,"spect_rad_weighted","MGEN"
408.36391428393,"spect_rad_weighted","MGEN"
418.707689218293,"spect_rad_weighted","MGEN"
408.264711013121,"spect_rad_weighted","MGEN"
409.776251567041,"spect_rad_weighted","MGEN"
408.539105175196,"spect_rad_weighted","MGEN"
401.853166981724,"spect_rad_weighted","MGEN"
414.680783713079,"spect_rad_weighted","MGEN"
392.543766301774,"spect_rad_weighted","MGEN"
397.12287438008,"spect_rad_weighted","MGEN"
395.734277831099,"spect_rad_weighted","MGEN"
400.419345970708,"spect_rad_weighted","MGEN"
430.854138681511,"spect_rad_weighted","MGEN"
389.57105519733,"spect_rad_weighted","MGEN"
387.086973684131,"spect_rad_weighted","MGEN"
396.815845729041,"spect_rad_weighted","MGEN"
412.166124869397,"spect_rad_weighted","MGEN"
401.615430827025,"spect_rad_weighted","MGEN"
381.692515563754,"spect_rad_weighted","MGEN"
377.029933718351,"spect_rad_weighted","MGEN"
302482,"adj_weighted_energy","MGEN"
321730,"adj_weighted_energy","MGEN"
330838,"adj_weighted_energy","MGEN"
320450,"adj_weighted_energy","MGEN"
349946,"adj_weighted_energy","MGEN"
298634,"adj_weighted_energy","MGEN"
319642,"adj_weighted_energy","MGEN"
309962,"adj_weighted_energy","MGEN"
322870,"adj_weighted_energy","MGEN"
353886,"adj_weighted_energy","MGEN"
315370,"adj_weighted_energy","MGEN"
333886,"adj_weighted_energy","MGEN"
350918,"adj_weighted_energy","MGEN"
333666,"adj_weighted_energy","MGEN"
336170,"adj_weighted_energy","MGEN"
334110,"adj_weighted_energy","MGEN"
323306,"adj_weighted_energy","MGEN"
344274,"adj_weighted_energy","MGEN"
308366,"adj_weighted_energy","MGEN"
315654,"adj_weighted_energy","MGEN"
313470,"adj_weighted_energy","MGEN"
320902,"adj_weighted_energy","MGEN"
371602,"adj_weighted_energy","MGEN"
304158,"adj_weighted_energy","MGEN"
299934,"adj_weighted_energy","MGEN"
315118,"adj_weighted_energy","MGEN"
340166,"adj_weighted_energy","MGEN"
323010,"adj_weighted_energy","MGEN"
291658,"adj_weighted_energy","MGEN"
284570,"adj_weighted_energy","MGEN"
1003.33105372249,"lpl_spect_rad_weighted","MGEN"
1004.07494425548,"lpl_spect_rad_weighted","MGEN"
1017.25717169108,"lpl_spect_rad_weighted","MGEN"
1003.85777799033,"lpl_spect_rad_weighted","MGEN"
1037.09546830648,"lpl_spect_rad_weighted","MGEN"
994.057428515853,"lpl_spect_rad_weighted","MGEN"
1000.27301779539,"lpl_spect_rad_weighted","MGEN"
992.07388536633,"lpl_spect_rad_weighted","MGEN"
1014.00749505557,"lpl_spect_rad_weighted","MGEN"
1046.97694224022,"lpl_spect_rad_weighted","MGEN"
1007.00734571698,"lpl_spect_rad_weighted","MGEN"
1028.35902711981,"lpl_spect_rad_weighted","MGEN"
1046.27379916065,"lpl_spect_rad_weighted","MGEN"
1030.17691865431,"lpl_spect_rad_weighted","MGEN"
1035.05810737765,"lpl_spect_rad_weighted","MGEN"
1036.07394105881,"lpl_spect_rad_weighted","MGEN"
1004.5910849414,"lpl_spect_rad_weighted","MGEN"
1043.4271990037,"lpl_spect_rad_weighted","MGEN"
985.404047874327,"lpl_spect_rad_weighted","MGEN"
1015.61642850317,"lpl_spect_rad_weighted","MGEN"
991.98285718712,"lpl_spect_rad_weighted","MGEN"
1016.60799030634,"lpl_spect_rad_weighted","MGEN"
1061.49757949772,"lpl_spect_rad_weighted","MGEN"
988.23116626405,"lpl_spect_rad_weighted","MGEN"
990.445114313074,"lpl_spect_rad_weighted","MGEN"
1004.44358096339,"lpl_spect_rad_weighted","MGEN"
1040.49439924461,"lpl_spect_rad_weighted","MGEN"
1011.8829854296,"lpl_spect_rad_weighted","MGEN"
987.494693098363,"lpl_spect_rad_weighted","MGEN"
977.043436725973,"lpl_spect_rad_weighted","MGEN"
1118712,"lpl_weighted_energy","MGEN"
1127328,"lpl_weighted_energy","MGEN"
1155526,"lpl_weighted_energy","MGEN"
1127436,"lpl_weighted_energy","MGEN"
1195534,"lpl_weighted_energy","MGEN"
1114796,"lpl_weighted_energy","MGEN"
1123782,"lpl_weighted_energy","MGEN"
1106606,"lpl_weighted_energy","MGEN"
1149674,"lpl_weighted_energy","MGEN"
1212840,"lpl_weighted_energy","MGEN"
1141578,"lpl_weighted_energy","MGEN"
1163620,"lpl_weighted_energy","MGEN"
1211264,"lpl_weighted_energy","MGEN"
1170664,"lpl_weighted_energy","MGEN"
1186362,"lpl_weighted_energy","MGEN"
1189598,"lpl_weighted_energy","MGEN"
1129702,"lpl_weighted_energy","MGEN"
1191978,"lpl_weighted_energy","MGEN"
1099902,"lpl_weighted_energy","MGEN"
1145014,"lpl_weighted_energy","MGEN"
1108538,"lpl_weighted_energy","MGEN"
1150750,"lpl_weighted_energy","MGEN"
1237756,"lpl_weighted_energy","MGEN"
1112148,"lpl_weighted_energy","MGEN"
1100544,"lpl_weighted_energy","MGEN"
1135976,"lpl_weighted_energy","MGEN"
1196528,"lpl_weighted_energy","MGEN"
1139994,"lpl_weighted_energy","MGEN"
1099996,"lpl_weighted_energy","MGEN"
1073694,"lpl_weighted_energy","MGEN"
4.50094292935929,"spect_rad","SHUFFLE"
4.50658052879481,"spect_rad","SHUFFLE"
4.19190545273592,"spect_rad","SHUFFLE"
4.53333366580956,"spect_rad","SHUFFLE"
4.38768747228015,"spect_rad","SHUFFLE"
4.58536025170714,"spect_rad","SHUFFLE"
4.31975551468687,"spect_rad","SHUFFLE"
4.35500915563112,"spect_rad","SHUFFLE"
4.28708267892883,"spect_rad","SHUFFLE"
4.38243081068835,"spect_rad","SHUFFLE"
4.53488122300372,"spect_rad","SHUFFLE"
4.61252833210596,"spect_rad","SHUFFLE"
4.32247330395402,"spect_rad","SHUFFLE"
4.20772843052882,"spect_rad","SHUFFLE"
4.50148491469179,"spect_rad","SHUFFLE"
4.32838580222076,"spect_rad","SHUFFLE"
4.3520696959566,"spect_rad","SHUFFLE"
4.31074378058671,"spect_rad","SHUFFLE"
4.40208767378107,"spect_rad","SHUFFLE"
4.28617436858256,"spect_rad","SHUFFLE"
4.27221173664769,"spect_rad","SHUFFLE"
4.66623344573192,"spect_rad","SHUFFLE"
4.44741843609639,"spect_rad","SHUFFLE"
4.45257077936282,"spect_rad","SHUFFLE"
4.46595915190284,"spect_rad","SHUFFLE"
4.13414103137831,"spect_rad","SHUFFLE"
4.24405747174519,"spect_rad","SHUFFLE"
4.35044756403162,"spect_rad","SHUFFLE"
4.35425077440224,"spect_rad","SHUFFLE"
4.27092098328301,"spect_rad","SHUFFLE"
64.8686900795208,"adj_energy","SHUFFLE"
65.3193043391798,"adj_energy","SHUFFLE"
66.6839197462075,"adj_energy","SHUFFLE"
65.8664256965824,"adj_energy","SHUFFLE"
65.9530420298216,"adj_energy","SHUFFLE"
65.5454943713349,"adj_energy","SHUFFLE"
66.2363279225766,"adj_energy","SHUFFLE"
65.4941065976242,"adj_energy","SHUFFLE"
66.0922001132563,"adj_energy","SHUFFLE"
65.106431233981,"adj_energy","SHUFFLE"
65.1447356397431,"adj_energy","SHUFFLE"
65.2122795124936,"adj_energy","SHUFFLE"
65.7451024327018,"adj_energy","SHUFFLE"
66.0350350649331,"adj_energy","SHUFFLE"
65.3929880803878,"adj_energy","SHUFFLE"
66.1101012150301,"adj_energy","SHUFFLE"
66.2577646973416,"adj_energy","SHUFFLE"
65.991107271968,"adj_energy","SHUFFLE"
65.6724810119309,"adj_energy","SHUFFLE"
65.3683967098318,"adj_energy","SHUFFLE"
66.0621045385302,"adj_energy","SHUFFLE"
64.2444872200304,"adj_energy","SHUFFLE"
65.4963693168934,"adj_energy","SHUFFLE"
65.4097158745587,"adj_energy","SHUFFLE"
65.157368642889,"adj_energy","SHUFFLE"
66.0625127004035,"adj_energy","SHUFFLE"
65.4916488123588,"adj_energy","SHUFFLE"
66.6212566802835,"adj_energy","SHUFFLE"
65.1930052770528,"adj_energy","SHUFFLE"
